"Date","Station","Quadrat_ID","Replicate","Dist_Alng","Dist_frm","Direction","Quad_type","Quad_area","Quadrat","Quad_N","Quad_E","Center_N","Center_E","Rand_Coord","Rand_Dist","Quad_Depth"
"2013-04-23","LCO3","20130423_LCO3_02_05",2,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_02_06",2,15,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_02_07",2,18,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_02_08",2,21,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_01",3,2,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_02",3,4,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_03",3,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_04",3,11,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_05",3,16,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO3","20130423_LCO3_03_06",3,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_01",1,0,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_02",1,13,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_03",1,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_04",1,16,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_05",1,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_06",1,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_01_07",1,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_01",2,0,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_02",2,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_03",2,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_04",2,11,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_05",2,15,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_06",2,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_02_07",2,21,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_01",3,0,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_02",3,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_03",3,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_04",3,7,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_05",3,9,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-23","LCO4","20130423_LCO4_03_06",3,15,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_01",1,1,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_02",1,2,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_03",1,4,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_04",1,7,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_05",1,8,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_01_06",1,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_01",2,1,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_02",2,2,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_03",2,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_04",2,7,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_05",2,13,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_06",2,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_02_07",2,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_01",3,3,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_02",3,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_03",3,8,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_04",3,9,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_05",3,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO5","20130424_LCO5_03_06",3,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_01",1,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_02",1,8,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_03",1,11,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_04",1,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_05",1,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_06",1,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_01_07",1,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_01",2,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_02",2,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_03",2,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_04",2,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_05",2,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_02_06",2,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_01",3,4,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_02",3,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_03",3,7,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_04",3,9,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_05",3,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO6","20130424_LCO6_03_06",3,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_01",1,1,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_02",1,2,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_03",1,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_04",1,9,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_05",1,13,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_06",1,14,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_01_07",1,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_01",2,0,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_02",2,3,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_03",2,4,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_04",2,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_05",2,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_06",2,13,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_02_07",2,19,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_03_01",3,1,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_03_02",3,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_03_03",3,8,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_03_04",3,16,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO7","20130424_LCO7_03_05",3,21,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_01",1,1,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_02",1,2,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_03",1,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_04",1,8,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_05",1,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_06",1,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_01_07",1,18,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_01",2,0,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_02",2,6,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_03",2,7,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_04",2,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_05",2,13,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_06",2,17,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_02_07",2,20,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_03_01",3,4,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_03_02",3,5,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_03_03",3,10,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_03_04",3,18,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-24","LCO8","20130424_LCO8_03_05",3,21,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_01",1,1,"0.7",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_02",1,1,"1.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_03",1,1,"7",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_04",1,5,"0.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_05",1,8,"0.4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_06",1,10,"1.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_07",1,10,"1.3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_08",1,11,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_01_09",1,17,"3.7",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_01",2,0,"0.3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_02",2,3,"0.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_03",2,3,"3.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_04",2,11,"1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_05",2,14,"2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_06",2,15,"2.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_07",2,16,"2.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_02_08",2,18,"3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_01",3,1,"0.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_02",3,1,"1.3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_03",3,1,"1.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_04",3,2,"40",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_05",3,5,"3.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_06",3,11,"2.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_07",3,12,"3.4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_08",3,16,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_09",3,17,"2.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO2","20141027_LCO2_03_10",3,18,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_01",1,3,"1.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_02",1,4,"0.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_03",1,4,"1.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_04",1,7,"0.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_05",1,7,"1.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_06",1,7,"2.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_07",1,8,"3.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_08",1,9,"3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_09",1,10,"1.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_10",1,11,"1.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_11",1,11,"3.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_12",1,14,"2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_13",1,15,"3.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_14",1,18,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_01_15",1,20,"0.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_01",2,0,"2.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_02",2,4,"0.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_03",2,7,NA,NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_04",2,8,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_05",2,8,NA,NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_06",2,9,"2.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_07",2,15,"1.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_08",2,18,"0",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_09",2,19,"3.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_02_10",2,20,NA,NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_01",3,5,"3.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_02",3,8,"3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_03",3,9,"0.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_04",3,10,"0.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_05",3,11,"2.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_06",3,13,"0.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_07",3,13,"2.1",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_08",3,16,"1.4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_09",3,17,"3.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_10",3,17,"3.4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_11",3,18,"0.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-27","LCO3","20141027_LCO3_03_12",3,19,"1.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_01",1,3,"3.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_02",1,4,"3.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_03",1,10,"1.7",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_04",1,10,"4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_05",1,13,"2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_01_06",1,18,"2.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_01",2,5,"2.2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_02",2,5,"2.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_03",2,6,"1L",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_04",2,6,"1r",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_05",2,10,"1.6",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_06",2,12,"2",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_07",2,14,"1.7",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_02_08",2,16,"2.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_03_01",3,5,"0.5",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_03_02",3,5,"1.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_03_03",3,8,"2.8",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_03_04",3,11,"0.3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO1","20141028_LCO1_03_05",3,14,"2.4",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO5","20141028_LCO5_01_01",1,1,"1.3",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-28","LCO5","20141028_LCO5_01_02",1,9,"0.9",NA,"SURFACE",0.0625,NA,NA,NA,NA,NA,NA,NA,NA
