TripID,Reference,Project_1,Project_2,Project_3,WorkUp,Stratum,Gear,Rep,LocationInstrument,Longitude,Latitude,End_Longitude,End_Latitude,Station_1,Station_2,Station_3,PrimaryInvestigator,Crew1,Crew2,Crew3,Crew4,TimeZone,StartDepth,Zone,Subzone,Grid,TempInstrument,CondInstrument,pHInstrument,SalInstrument,DisO2Instrument,HydroInstrument,Secchi_on_bottom,Secchi_depth,Sediment_Depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,TotalShoreDamaged,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,Bank,ShoreDistance,Event,Procedural_exception,RecordPerson,Historic_Reference,Flag,Currelat,Winrelat,Wng_dpth,Twist,NetWidth,Panels,Enddepth,Dist_tow,Bearing,Fishing_mode,Guide,Target_species_primary,Target_species_secondary,Electro_TransectDistance,Electro_Model,Electro_PedalTime,Electro_Pulse,Electro_Amps,Electro_Voltage,Electro_current,Net_Ind,SeineSlope,work_up,starttime,date,soaktime,searchtime,endtime
CKM20120605,CKM2012060505,AM,.,.,S,.,300,1,W,-83.2105,29.301283,,,CK1206030,,,117,33,38,222,,EDT,4.2,B,.,115,44,44,44,44,44,44,NO,1.6,,,0,,,,,,,99,99,99,30,,,,NO,NO,,CKM12060505,,0,180,,,,,4.1,0.18,315,,,,,,,,,,,,,,,42000,19163,600,,
CKM20120605,CKM2012060506,AM,.,.,S,.,300,1,W,-83.235766,29.336816,,,CK1206028,,,117,33,38,222,,EDT,3,B,.,95,44,44,44,44,44,44,NO,1.4,,,0,,,,,,,99,99,99,15,,,,NO,NO,,CKM12060506,,0,180,,,,,2.8,0.18,287,,,,,,,,,,,,,,,44400,19163,600,,
CKM20120605,CKM2012060507,AM,.,.,S,.,300,1,W,-83.2199,29.345216,,,CK1206029,,,117,33,38,222,,EDT,3.2,B,.,96,44,44,44,44,44,44,NO,1.2,,,0,,,,,,,99,99,99,20,,,,NO,NO,,CKM12060507,,0,180,,,,,3.3,0.18,293,,,,,,,,,,,,,,,46020,19163,600,,
CKM20120605,CKM2012060508,AM,.,.,S,.,300,1,W,-83.188,29.316633,,,CK1206031,,,117,33,38,222,,EDT,2.4,B,.,116,44,44,44,44,44,44,NO,1,,,0,,,,,,,99,99,99,12,,,,NO,NO,,CKM12060508,,0,180,,,,,1.8,0.18,270,,,,,,,,,,,,,,,48060,19163,600,,
CKM20120606,CKM2012060601,AM,.,.,S,.,300,1,W,-83.161066,29.3005,,,CK1206064,,,38,83,117,222,,EDT,3,F,.,118,44,44,44,44,44,44,NO,1.3,,,,,,100,,,,60,60,70,0,,,,NO,NO,,CKM12060601,,0,0,,,,,1.9,0.1,80,,,,,,,,,,,,,,,33600,19164,300,,
CKM20120606,CKM2012060602,AM,.,.,S,.,300,1,W,-83.13185,29.322183,,,CK1206063,,,38,83,117,222,,EDT,3.2,F,.,111,44,44,44,44,44,44,NO,1.2,,,,,,100,,,,99,99,99,6,,,,NO,NO,,CKM12060602,,0,0,,,,,2,0.09,110,,,,,,,,,,,,,,,34980,19164,300,,
CKM20120606,CKM2012060603,AM,.,.,S,.,300,1,W,-83.12775,29.319733,,,CK1206062,,,38,83,117,222,,EDT,3.2,F,.,111,44,44,44,44,44,44,NO,1,,,,,,100,,,,50,50,60,5,,,,NO,NO,,CKM12060603,,0,0,,,,,3.2,0.1,105,,,,,,,,,,,,,,,36480,19164,300,,
CKM20120606,CKM2012060604,AM,.,.,S,.,300,1,W,-83.115733,29.303933,,,CK1206065,,,38,83,117,222,,EDT,5.8,F,.,121,44,44,44,44,44,44,NO,1,,,,,,100,,,,40,40,50,0,,,,NO,YES,,CKM12060604,,0,180,,,,,6.5,0.06,45,,,,,,,,,,,,,,,38280,19164,240,,
CKM20120606,CKM2012060605,AM,.,.,S,.,300,1,W,-83.111783,29.2794,,,CK1206066,,,38,83,117,222,,EDT,4.5,F,.,141,44,44,44,44,44,44,NO,1.1,,,,,,100,,,,40,40,50,3.5,,,,NO,NO,,CKM12060605,,0,90,,,,,3.5,0.09,220,,,,,,,,,,,,,,,39600,19164,300,,
CKM20120606,CKM2012060606,AM,.,.,S,D,23,1,W,-83.114166,29.283983,,,CK1206061,,,38,83,117,222,,EDT,0.9,F,.,130,44,44,44,44,44,44,YES,0.9,,,,,,100,0,,0,5,0,99,0,,,,NO,NO,,CKM12060606,,0,90,0.4,,,,,,,,,,,,,,,,,,,,,41040,19164,,,
CKM20120606,CKM2012060607,AM,.,.,S,D,23,1,W,-83.112216,29.321933,,,CK1206058,,,38,83,117,222,,EDT,0.9,F,.,112,44,44,44,44,44,44,NO,0.7,,,,,,100,0,,10,3,0,30,0.1,,,,NO,NO,,CKM12060607,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,42600,19164,,,
CKM20120606,CKM2012060608,AM,.,.,S,D,23,1,W,-83.105466,29.3247,,,CK1206059,,,38,83,117,222,,EDT,0.9,F,.,112,44,44,44,44,44,44,YES,0.9,,,100,,,100,0,,0,2,0,99,0.1,,,,NO,NO,,CKM12060608,,0,90,0.5,,,,,,,,,,,,,,,,,,,,,43440,19164,,,
CKM20120606,CKM2012060609,AM,.,.,S,D,23,1,W,-83.106933,29.328283,,,CK1206060,,,38,83,117,222,,EDT,1.1,F,.,112,44,44,44,44,44,44,NO,0.6,,,,,,100,0,,0,3,0,20,0.7,,,,NO,NO,,CKM12060609,,0,180,0.5,,,,,,,,,,,,,,,,,,,,,44580,19164,,,
CKM20120606,CKM2012060610,AM,.,.,S,D,23,1,W,-83.144066,29.322,,,CK1206057,,,38,83,117,222,,EDT,0.9,F,.,110,44,44,44,44,44,44,YES,0.9,,,,,,100,0,,0,0,0,1,0.3,,,,NO,NO,,CKM12060610,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,46680,19164,,,
CKM20120607,CKM2012060701,AM,.,.,S,D,23,1,W,-83.153916,29.2934,,,CK1206014,,,36,33,35,117,,EDT,1.5,B,.,127,44,44,44,44,44,44,NO,0.8,,,0,,,100,0,,0,20,0,99,0.5,,,,YES,NO,,CKM12060701,,0,180,0.5,,,,,,,,,,,,,,,,,,,,,31320,19172,,,
CKM20120607,CKM2012060702,AM,.,.,S,S,20,1,W,-83.157283,29.28765,,,CK1206001,,,36,33,35,117,,EDT,1,B,.,127,44,44,44,44,44,44,NO,0.8,,,0,,,100,0,,10,20,0,30,0.3,,,,YES,NO,,CKM12060702,,0,90,0.3,,,,,,,,,,,,,,,,,,,,,33480,19172,,,
CKM20120607,CKM2012060703,AM,.,.,S,D,160,1,W,-83.168733,29.2915,,,CK1206021,,,36,33,35,117,,EDT,1,B,.,126,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,5,0,99,0,,,,YES,YES,,CKM12060703,,0,90,0.7,,,,,,,,,,,,,,,,,,,,,35220,19172,,,
CKM20120607,CKM2012060704,AM,.,.,S,D,160,1,W,-83.165566,29.325466,,,CK1206020,,,36,33,35,117,,EDT,1.5,B,.,109,44,44,44,44,44,44,NO,0.8,,,0,,,100,0,,0,7,0,99,0,,,,YES,NO,,CKM12060704,,0,90,0.4,,,,,,,,,,,,,,,,,,,,,36900,19172,,,
CKM20120607,CKM2012060705,AM,.,.,S,D,23,1,W,-83.171133,29.3461,,,CK1206011,,,36,33,35,117,,EDT,0.6,B,.,99,44,44,44,44,44,44,NO,0.5,,,0,,,100,0,,10,,0,8,0,,,,YES,NO,,CKM12060705,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,39240,19172,,,
CKM20120607,CKM2012060706,AM,.,.,S,D,23,1,W,-83.154766,29.338016,,,CK1206012,,,36,33,35,117,,EDT,1.2,B,.,100,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,2,0,99,0.2,,,,YES,NO,,CKM12060706,,0,0,0.2,,,,,,,,,,,,,,,,,,,,,40620,19172,,,
CKM20120607,CKM2012060707,AM,.,.,S,D,23,1,W,-83.151366,29.31605,,,CK1206013,,,36,33,35,117,,EDT,0.9,B,.,118,44,44,44,44,44,44,NO,0.7,,,0,,,100,0,,0,1,0,99,0.1,,,,YES,NO,,CKM12060707,,0,0,0.3,,,,,,,,,,,,,,,,,,,,,41760,19172,,,
CKM20120608,CKM2012060801,AM,.,.,S,D,23,1,G,-83.062616,29.256266,,,CK1206018,,,186,38,83,111,222,EDT,0.6,B,.,155,87,87,87,87,87,87,NO,0.2,,,0,,,100,0,,0,99,99,99,2,,,,NO,NO,,CKM12060801,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,35400,19172,,,
CKM20120608,CKM2012060802,AM,.,.,S,D,23,1,G,-83.071433,29.261633,,,CK1206017,,,186,38,83,111,222,EDT,0.9,B,.,154,87,87,87,87,87,87,NO,0.3,,,0,,,100,0,,0,99,0,99,1,,,,NO,NO,,CKM12060802,,0,0,0.4,,,,,,,,,,,,,,,,,,,,,36000,19172,,,
CKM20120608,CKM2012060803,AM,.,.,S,D,23,1,G,-83.070533,29.2822,,,CK1206016,,,186,38,83,111,222,EDT,1.2,B,.,143,87,87,87,87,87,87,NO,0.5,,,0,,,100,0,,0,30,0,99,0,,,,NO,NO,,CKM12060803,,0,0,0.4,,,,,,,,,,,,,,,,,,,,,37800,19172,,,
CKM20120608,CKM2012060804,AM,.,.,S,D,160,1,G,-83.0834,29.265033,,,CK1206024,,,186,38,83,111,222,EDT,1.2,B,.,153,87,87,87,87,87,87,NO,0.3,,,0,,,100,0,,0,10,0,99,50,,,,NO,NO,,CKM12060804,,180,0,0.5,,,,,,,,,,,,,,,,,,,,,39000,19172,,,
CKM20120608,CKM2012060805,AM,.,.,S,D,160,1,G,-83.095783,29.2681,,,CK1206023,,,186,38,83,111,222,EDT,1.2,B,.,142,87,87,87,87,87,87,NO,0.5,,,0,,,100,0,,0,2,0,99,0,,,,NO,NO,,CKM12060805,,180,0,0.4,,,,,,,,,,,,,,,,,,,,,41460,19172,,,
CKM20120608,CKM2012060806,AM,.,.,S,D,160,1,G,-83.124183,29.2817,,,CK1206022,,,186,38,83,111,222,EDT,1,B,.,140,87,87,87,87,87,87,NO,0.3,,,0,,,100,0,,0,2,0,99,50,,,,NO,NO,,CKM12060806,,180,90,0.4,,,,,,,,,,,,,,,,,,,,,43200,19172,,,
CKM20120608,CKM2012060807,AM,.,.,S,B,20,1,G,-83.124583,29.2725,,,CK1206006,,,186,38,83,111,222,EDT,0.9,B,.,140,87,87,87,87,87,87,NO,0.5,,,0,,,,,,,99,99,99,0,,,,NO,NO,,CKM12060807,,0,180,,,,,,,,,,,,,,,,,,,,0,,46800,19172,,,
CKM20120608,CKM2012060808,AM,.,.,S,D,23,1,G,-83.109633,29.279816,,,CK1206015,,,186,38,83,111,222,EDT,0.6,B,.,141,87,87,87,87,87,87,NO,0.2,,,0,,,100,0,,0,1,0,99,1,,,,NO,NO,,CKM12060808,,0,180,0.3,,,,,,,,,,,,,,,,,,,,,47700,19172,,,
CKM20120701,CKM2012070101,AM,.,.,S,B,20,1,G,-82.98405,29.1537,,,CK1207041,,,35,38,83,117,,EDT,0.4,C,.,247,87,87,87,87,87,87,YES,0.4,,,0,,,,,,,99,99,99,2,,,,NO,NO,,CKM12070101,,0,0,,,,,,,,,,,,,,,,,,,,0.4,,32940,19176,,,
CKM20120701,CKM2012070102,AM,.,.,S,B,20,1,G,-82.984533,29.17225,,,CK1207039,,,35,38,83,117,,EDT,0.9,C,.,221,87,87,87,87,87,87,NO,0.4,,,0,,,100,0,,10,50,50,55,1,,,,NO,NO,,CKM12070102,,0,0,,,,,,,,,,,,,,,,,,,,0,,34020,19176,,,
CKM20120701,CKM2012070103,AM,.,.,S,S,20,1,G,-82.99795,29.17025,,,CK1207033,,,35,38,83,117,,EDT,0.8,C,.,221,87,87,87,87,87,87,NO,0.5,,,0,,,100,0,,0,2,0,35,10,,,,NO,NO,,CKM12070103,,0,0,0.2,,,,,,,,,,,,,,,,,,,,,34980,19176,,,
CKM20120701,CKM2012070104,AM,.,.,S,D,160,1,G,-83.01715,29.14595,,,CK1207047,,,35,38,83,117,,EDT,1.4,C,.,268,87,87,87,87,87,87,NO,0.5,,,0,,,100,0,,0,2,0,10,20,,,,NO,NO,,CKM12070104,,180,180,0.3,,,,,,,,,,,,,,,,,,,,,37800,19176,,,
CKM20120701,CKM2012070105,AM,.,.,S,S,20,1,G,-83.014916,29.141233,,,CK1207035,,,35,38,83,117,,EDT,0.9,C,.,269,87,87,87,87,87,87,NO,0.5,,,0,,,100,5,,0,5,0,99,0.1,,,,NO,NO,,CKM12070105,,0,0,0.3,,,,,,,,,,,,,,,,,,,,,39180,19176,,,
CKM20120701,CKM2012070106,AM,.,.,S,B,20,1,G,-83.024466,29.12325,,,CK1207042,,,35,38,83,117,,EDT,1.2,C,.,291,87,87,87,87,87,87,NO,0.9,,,0,,,100,0,,10,20,20,25,0,,,,NO,NO,,CKM12070106,,0,0,,,,,,,,,,,,,,,,,,,,0.5,,40680,19176,,,
CKM20120701,CKM2012070107,AM,.,.,S,C,160,1,G,-83.0256,29.124983,,,CK1207051,,,35,38,83,117,,EDT,1.8,C,.,291,87,87,87,87,87,87,NO,0.9,,,0,,,50,1,,0,3,0,8,5,,,,NO,NO,,CKM12070107,,0,0,0.3,,,,,,,,,,,,,,,,,,,,,42120,19176,,,
CKM20120701,CKM2012070108,AM,.,.,S,D,160,1,G,-83.03335,29.1276,,,CK1207050,,,35,38,83,117,,EDT,1.6,C,.,290,87,87,87,87,87,87,NO,0.7,,,0,,,100,0,,0,0,0,1,0.5,,,,NO,NO,,CKM12070108,,0,0,0.1,,,,,,,,,,,,,,,,,,,,,42300,19176,,,
CKM20120701,CKM2012070109,AM,.,.,S,D,160,1,G,-83.05145,29.1269,,,CK1207049,,,35,38,83,117,,EDT,1.9,C,.,289,87,87,87,87,87,87,NO,0.6,,,0,,,100,0,,0,5,0,5,200,,,,NO,NO,,CKM12070109,,0,180,0.1,,,,,,,,,,,,,,,,,,,,,45780,19176,,,
CKM20120702,CKM2012070201,AM,.,.,S,A,20,1,G,-83.0832,29.1353,,,CK1207040,,,,33,83,222,,EDT,0.8,C,.,265,87,87,87,87,87,87,YES,0.8,,,50,,,,,,,99,99,99,3,,,,NO,NO,,CKM12070201,,0,0,,,,,,,,,,,,,,,,,,,,0.4,,28200,19177,,,
CKM20120702,CKM2012070202,AM,.,.,S,S,20,1,G,-83.082533,29.1281,,,CK1207036,,,,33,83,222,,EDT,0.6,C,.,288,87,87,87,87,87,87,YES,0.6,,,0,,,100,0,,0,1,0,19,2,,,,NO,NO,,CKM12070202,,0,0,0.2,,,,,,,,,,,,,,,,,,,,,29400,19177,,,
CKM20120702,CKM2012070203,AM,.,.,S,D,160,1,G,-83.06995,29.126016,,,CK1207048,,,,33,83,222,,EDT,1.4,C,.,288,87,87,87,87,87,87,NO,0.7,,,0,,,100,0,,10,1,1,11,0,,,,NO,NO,,CKM12070203,,0,90,0.3,,,,,,,,,,,,,,,,,,,,,30240,19177,,,
CKM20120702,CKM2012070204,AM,.,.,S,D,160,1,G,-83.070983,29.147466,,,CK1207046,,,,33,83,222,,EDT,1.2,C,.,265,87,87,87,87,87,87,NO,0.6,,,0,,,100,0,,10,6,10,60,0,,,,NO,NO,,CKM12070204,,0,0,0.3,,,,,,,,,,,,,,,,,,,,,32340,19177,,,
CKM20120702,CKM2012070205,AM,.,.,S,S,20,1,G,-83.034183,29.151116,,,CK1207034,,,,33,83,222,,EDT,0.6,C,.,244,87,87,87,87,87,87,NO,0.3,,,0,,,100,7,,10,1,0,12,1,,,,NO,NO,,CKM12070205,,0,0,0.2,,,,,,,,,,,,,,,,,,,,,34800,19177,,,
CKM20120702,CKM2012070206,AM,.,.,S,B,20,1,G,-83.030733,29.168833,,,CK1207038,,,,33,83,222,,EDT,0.5,C,.,219,87,87,87,87,87,87,NO,0.3,,,0,,,100,,,0,35,30,99,5,,,,NO,NO,,CKM12070206,,0,0,,,,,,,,,,,,,,,,,,,,0.1,,36120,19177,,,
CKM20120702,CKM2012070207,AM,.,.,S,D,160,1,G,-83.039133,29.171483,,,CK1207045,,,,33,83,222,,EDT,1,C,.,218,87,87,87,87,87,87,NO,0.3,,,0,,,100,0,,10,1,0,9,0,,,,NO,NO,,CKM12070207,,0,180,0.5,,,,,,,,,,,,,,,,,,,,,37620,19177,,,
CKM20120702,CKM2012070208,AM,.,.,S,D,160,1,G,-83.05285,29.172616,,,CK1207044,,,,33,83,222,,EDT,1.2,C,.,217,87,87,87,87,87,87,NO,0.4,,,0,,,100,0,,10,1,0,15,0,,,,NO,YES,,CKM12070208,,0,0,0.6,,,,,,,,,,,,,,,,,,,,,39900,19177,,,
CKM20120703,CKM2012070301,AM,.,.,S,D,23,1,W,-83.0648,29.1886,,,CK1207019,,,35,38,111,186,,EDT,0.4,B,.,199,44,44,44,44,44,44,YES,0.4,,,0,,,80,0,,10,0,0,5,0.1,,,,NO,NO,,CKM12070301,,0,0,0.1,,,,,,,,,,,,,,,,,,,,,31560,19177,,,
CKM20120703,CKM2012070302,AM,.,.,S,D,160,1,W,-83.070883,29.198683,,,CK1207027,,,35,38,111,186,,EDT,0.8,B,.,198,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,5,0,99,5,,,,NO,NO,,CKM12070302,,0,90,0.3,,,,,,,,,,,,,,,,,,,,,33180,19177,,,
CKM20120703,CKM2012070303,AM,.,.,S,S,20,1,W,-83.075133,29.199583,,,CK1207004,,,35,38,111,186,,EDT,0.9,B,.,198,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,10,0,0,5,1,,,,NO,NO,,CKM12070303,,0,90,0.2,,,,,,,,,,,,,,,,,,,,,34560,19177,,,
CKM20120703,CKM2012070304,AM,.,.,S,D,160,1,W,-83.071016,29.21555,,,CK1207026,,,35,38,111,186,,EDT,0.9,B,.,189,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,0,5,0,12,50,,,,NO,NO,,CKM12070304,,0,90,0.5,,,,,,,,,,,,,,,,,,,,,37560,19177,,,
CKM20120703,CKM2012070305,AM,.,.,S,D,23,1,W,-83.057433,29.221816,,,CK1207018,,,35,38,111,186,,EDT,0.7,B,.,179,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,10,5,0,52,0,,,,NO,NO,,CKM12070305,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,39060,19177,,,
CKM20120703,CKM2012070306,AM,.,.,S,S,20,1,W,-83.074233,29.2516,,,CK1207003,,,35,38,111,186,,EDT,1.1,B,.,154,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,10,,0,5,0.5,,,,NO,NO,,CKM12070306,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,40560,19177,,,
CKM20120703,CKM2012070307,AM,.,.,S,D,23,1,W,-83.067683,29.25885,,,CK1207017,,,35,38,111,186,,EDT,1,B,.,154,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,0,99,0,99,0,,,,NO,NO,,CKM12070307,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,41820,19177,,,
CKM20120703,CKM2012070308,AM,.,.,S,D,160,1,W,-83.083366,29.26245,,,CK1207025,,,35,38,111,186,,EDT,1.5,B,.,153,44,44,44,44,44,44,NO,0.6,,,0,,,100,0,,0,6,0,6,2,,,,NO,NO,,CKM12070308,,180,180,0.5,,,,,,,,,,,,,,,,,,,,,42300,19177,,,
CKM20120704,CKM2012070401,AM,.,.,S,S,20,1,W,-83.061366,29.10205,,,CK1207037,,,38,33,35,222,,EDT,0.4,C,.,312,44,44,44,44,44,44,YES,0.4,,,0,,,0,0,,0,0,,10,0,,,,NO,NO,,CKM12070401,,0,0,0.1,,,,,,,,,,,,,,,,,,,,,31800,19180,,,
CKM20120704,CKM2012070402,AM,.,.,S,.,300,1,W,-83.002266,29.080083,,,CK1207053,,,38,33,35,222,,EDT,1.8,C,.,363,44,44,44,44,44,44,NO,1.6,,,,,,,,,,99,99,99,4,,,,NO,NO,,CKM12070402,,0,0,,,,,1.8,0.17,265,,,,,,,,,,,,,,,33240,19180,600,,
CKM20120704,CKM2012070403,AM,.,.,S,A,20,1,W,-83.011183,29.066633,,,CK1207043,,,38,33,35,222,,EDT,0.5,C,.,387,44,44,44,44,44,44,YES,0.5,,,100,,,,,,,99,99,99,0.3,,,,NO,NO,,CKM12070403,,0,0,,,,,,,,,,,,,,,,,,,,0,,34860,19180,,,
CKM20120704,CKM2012070404,AM,.,.,S,.,300,1,W,-83.027883,29.047766,,,CK1207056,,,38,33,35,222,,EDT,4.4,C,.,409,44,44,44,44,44,44,NO,2.1,,,,,,,,,,99,99,99,3,,,,NO,NO,,CKM12070404,,0,0,,,,,4.1,0.2,291,,,,,,,,,,,,,,,35940,19180,600,,
CKM20120704,CKM2012070405,AM,.,.,S,.,300,1,W,-83.064416,29.062066,,,CK1207054,,,38,33,35,222,,EDT,4.5,C,.,384,44,44,44,44,44,44,NO,1.8,,,,,,,,,,99,99,99,2,,,,NO,NO,,CKM12070405,,0,0,,,,,4.7,0.18,284,,,,,,,,,,,,,,,37620,19180,600,,
CKM20120704,CKM2012070406,AM,.,.,S,.,300,1,W,-83.102133,29.03855,,,CK1207055,,,38,33,35,222,,EDT,5.6,C,.,404,44,44,44,44,44,44,NO,2.5,,,,,,,,,,99,99,99,5,,,,NO,NO,,CKM12070406,,0,0,,,,,6.2,0.18,295,,,,,,,,,,,,,,,39540,19180,600,,
CKM20120704,CKM2012070407,AM,.,.,S,.,300,1,W,-83.140166,29.095733,,,CK1207052,,,38,33,35,222,,EDT,6.7,C,.,331,44,44,44,44,44,44,NO,0.9,,,,,,,,,,99,99,99,2,,,,NO,NO,,CKM12070407,,0,0,,,,,6.6,0.18,255,,,,,,,,,,,,,,,41760,19180,600,,
CKM20120705,CKM2012070501,AM,.,.,S,S,20,1,G,-83.164516,29.3248,,,CK1207001,,,35,33,38,117,222,EDT,0.3,B,.,109,44,44,44,44,44,44,YES,0.3,,,0,,,100,0,,0,0,5,7,0,,,,NO,NO,,CKM12070501,,0,0,0.1,,,,,,,,,,,,,,,,,,,,,35220,19184,,,
CKM20120705,CKM2012070502,AM,.,.,S,D,23,1,G,-83.174166,29.364366,,,CK1207011,,,35,33,38,117,222,EDT,0.8,B,.,90,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,0,0,99,1,,,,NO,NO,,CKM12070502,,0,0,0.1,,,,,,,,,,,,,,,,,,,,,36300,19184,,,
CKM20120705,CKM2012070503,AM,.,.,S,D,160,1,G,-83.188466,29.359033,,,CK1207021,,,35,33,38,117,222,EDT,0.8,B,.,89,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,0,0,10,20,,,,NO,NO,,CKM12070503,,0,0,0,,,,,,,,,,,,,,,,,,,,,37260,19184,,,
CKM20120705,CKM2012070504,AM,.,.,S,D,160,1,G,-83.201566,29.3648,,,CK1207020,,,35,33,38,117,222,EDT,0.8,B,.,88,44,44,44,44,44,44,NO,0.5,,,0,,,100,0,,10,5,0,30,10,,,,NO,NO,,CKM12070504,,0,90,0.5,,,,,,,,,,,,,,,,,,,,,39120,19184,,,
CKM20120705,CKM2012070505,AM,.,.,S,B,20,1,G,-83.201283,29.365133,,,CK1207005,,,35,33,38,117,222,EDT,0.4,B,.,88,44,44,44,44,44,44,YES,0.4,,,0,,,100,0,,10,50,40,70,1,,,,NO,NO,,CKM12070505,,0,0,,,,,,,,,,,,,,,,,,,,0,,40320,19184,,,
CKM20120705,CKM2012070506,AM,.,.,S,.,300,1,G,-83.204833,29.3374,,,CK1207028,,,35,33,38,117,222,EDT,1.8,B,.,97,44,44,44,44,44,44,NO,0.4,,,0,,,,,,,99,99,99,0.3,,,,NO,NO,,CKM12070506,,0,0,,,,,1.9,0.21,265,,,,,,,,,,,,,,,41160,19184,600,,
CKM20120705,CKM2012070507,AM,.,.,S,A,20,1,G,-83.184816,29.282883,,,CK1207006,,,35,33,38,117,222,EDT,0.6,B,.,136,44,44,44,44,44,44,NO,0.4,,,30,,,,,,,99,99,99,0,,,,NO,NO,,CKM12070507,,0,90,,,,,,,,,,,,,,,,,,,,0.2,,43140,19184,,,
CKM20120705,CKM2012070508,AM,.,.,S,S,20,1,G,-83.165983,29.293816,,,CK1207002,,,35,33,38,117,222,EDT,0.7,B,.,127,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,0,0,8,2,,,,NO,NO,,CKM12070508,,0,90,0.1,,,,,,,,,,,,,,,,,,,,,44280,19184,,,
CKM20120706,CKM2012070601,AM,.,.,S,D,160,1,G,-83.1393,29.284433,,,CK1207022,,,117,33,38,83,222,EDT,1.5,B,.,128,44,44,44,44,44,44,NO,0.4,,,0,,,100,0,,0,10,0,17,0,,,,NO,NO,,CKM12070601,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,29820,19185,,,
CKM20120706,CKM2012070602,AM,.,.,S,D,23,1,G,-83.143383,29.295183,,,CK1207012,,,117,33,38,83,222,EDT,1.1,B,.,128,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,0,3,0,4,0.1,,,,NO,NO,,CKM12070602,,0,0,0.3,,,,,,,,,,,,,,,,,,,,,31560,19185,,,
CKM20120706,CKM2012070603,AM,.,.,S,D,23,1,G,-83.128233,29.295533,,,CK1207013,,,117,33,38,83,222,EDT,1.2,B,.,129,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,10,99,0,99,0.1,,,,NO,NO,,CKM12070603,,0,180,0.4,,,,,,,,,,,,,,,,,,,,,32580,19185,,,
CKM20120706,CKM2012070604,AM,.,.,S,D,160,1,G,-83.124233,29.27785,,,CK1207023,,,117,33,38,83,222,EDT,2.5,B,.,140,44,44,44,44,44,44,NO,0.2,,,0,,,100,0,,0,0,0,99,0,,,,NO,NO,,CKM12070604,,0,0,0.5,,,,,,,,,,,,,,,,,,,,,33480,19185,,,
CKM20120706,CKM2012070605,AM,.,.,S,D,23,1,G,-83.121016,29.279966,,,CK1207016,,,117,33,38,83,222,EDT,1.1,B,.,140,44,44,44,44,44,44,NO,0.3,,,0,,,100,0,,0,10,0,99,0.1,,,,NO,NO,,CKM12070605,,180,90,0.3,,,,,,,,,,,,,,,,,,,,,34740,19185,,,
CKM20120706,CKM2012070606,AM,.,.,S,D,160,1,G,-83.100316,29.271883,,,CK1207024,,,117,33,38,83,222,EDT,1.4,B,.,141,44,44,44,44,44,44,NO,0.3,,,0,,,100,0,,0,2,0,20,0,,,,NO,NO,,CKM12070606,,0,90,0.5,,,,,,,,,,,,,,,,,,,,,35820,19185,,,
CKM20120706,CKM2012070607,AM,.,.,S,D,23,1,G,-83.084933,29.285083,,,CK1207015,,,117,33,38,83,222,EDT,1.4,B,.,131,44,44,44,44,44,44,NO,0.3,,,0,,,100,0,,10,1,0,80,1,,,,NO,NO,,CKM12070607,,0,180,0.4,,,,,,,,,,,,,,,,,,,,,37140,19185,,,
CKM20120706,CKM2012070608,AM,.,.,S,D,23,1,G,-83.1021,29.2924,,,CK1207014,,,117,33,38,83,222,EDT,0.8,B,.,130,44,44,44,44,44,44,NO,0.3,,,0,,,100,0,,0,2,0,99,2,,,,NO,NO,,CKM12070608,,0,180,0.3,,,,,,,,,,,,,,,,,,,,,38580,19185,,,
CKM20120707,CKM2012070701,AM,.,.,S,D,23,1,W,-83.169,29.3069,,,CK1207059,,,38,36,83,222,,EDT,0.9,F,.,117,44,44,44,44,44,44,NO,0.3,,,0,,,100,0,,0,2,0,3,0,,,,YES,NO,,CKM12070701,,0,0,0.2,,,,,,,,,,,,,,,,,,,,,34200,19186,,,
